date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,shootout_winner,raw_margin_home,raw_margin_away,margin_home,margin_away,hfa,adj_margin_home,adj_margin_away,match_type,match_type_weight,tier_weight,home_win,away_win,home_confederation,away_confederation,grouped_date_id,unique_game_id
2017-09-02,Ukraine,Turkey,2.0,0.0,FIFA World Cup qualification,Kharkiv,Ukraine,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7765,
2017-09-02,Spain,Italy,3.0,0.0,FIFA World Cup qualification,Madrid,Spain,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7765,
2017-09-02,Serbia,Moldova,3.0,0.0,FIFA World Cup qualification,Belgrade,Serbia,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7765,
2017-09-02,Senegal,Burkina Faso,0.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7765,
2017-09-02,Mozambique,Kenya,1.0,1.0,Friendly,Maputo,Mozambique,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,7765,
2017-09-02,Georgia,Republic of Ireland,1.0,1.0,FIFA World Cup qualification,Tbilisi,Georgia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7765,
2017-09-02,Indonesia,Fiji,0.0,0.0,Friendly,Bekasi,Indonesia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,OFC,7765,
2017-09-02,Gabon,Ivory Coast,0.0,3.0,FIFA World Cup qualification,Franceville,Gabon,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,7765,
2017-09-02,Finland,Iceland,1.0,0.0,FIFA World Cup qualification,Tampere,Finland,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7765,
2017-09-02,Croatia,Kosovo,1.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7765,
2017-09-02,Canada,Jamaica,2.0,0.0,Friendly,Toronto,Canada,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,7765,
2017-09-02,Albania,Liechtenstein,2.0,0.0,FIFA World Cup qualification,Elbasan,Albania,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7765,
2017-09-02,Israel,North Macedonia,0.0,1.0,FIFA World Cup qualification,Haifa,Israel,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7765,
2017-09-03,Greece,Belgium,1.0,2.0,FIFA World Cup qualification,Piraeus,Greece,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7766,
2017-09-03,Netherlands,Bulgaria,3.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7766,
2017-09-03,Hungary,Portugal,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7766,
2017-09-03,Gibraltar,Bosnia and Herzegovina,0.0,4.0,FIFA World Cup qualification,Faro,Portugal,True,,-4.0,4.0,-4.0,4.0,0.0,-4.0,4.0,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7766,
2017-09-03,Latvia,Switzerland,0.0,3.0,FIFA World Cup qualification,Riga,Latvia,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7766,
2017-09-03,Faroe Islands,Andorra,1.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7766,
2017-09-03,Estonia,Cyprus,1.0,0.0,FIFA World Cup qualification,Tallinn,Estonia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7766,
2017-09-03,Equatorial Guinea,Benin,1.0,2.0,Friendly,Malabo,Equatorial Guinea,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,7766,
2017-09-03,France,Luxembourg,0.0,0.0,FIFA World Cup qualification,Toulouse,France,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7766,
2017-09-03,Belarus,Sweden,0.0,4.0,FIFA World Cup qualification,Borisov,Belarus,False,,-4.0,4.0,-4.0,4.0,0.5,-4.5,4.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7766,
2017-09-04,Slovenia,Lithuania,4.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Scotland,Malta,2.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Poland,Kazakhstan,3.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Northern Ireland,Czech Republic,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Malawi,Togo,1.0,0.0,Friendly,Agadir,Morocco,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,CAF,CAF,7767,
2017-09-04,Montenegro,Romania,1.0,0.0,FIFA World Cup qualification,Podgorica,Montenegro,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Germany,Norway,6.0,0.0,FIFA World Cup qualification,Stuttgart,Germany,False,,6.0,-6.0,6.0,-6.0,0.5,5.5,-5.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,England,Slovakia,2.0,1.0,FIFA World Cup qualification,London,England,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Cameroon,Nigeria,1.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7767,
2017-09-04,Azerbaijan,San Marino,5.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7767,
2017-09-04,Armenia,Denmark,1.0,4.0,FIFA World Cup qualification,Yerevan,Armenia,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7767,
2017-09-04,Libya,Guinea,1.0,0.0,FIFA World Cup qualification,Monastir,Tunisia,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,CAF,CAF,7767,
2017-09-05,Nepal,Tajikistan,1.0,2.0,AFC Asian Cup qualification,Lalitpur,Nepal,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,AFC,AFC,7768,
2017-09-05,Liechtenstein,Spain,0.0,8.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,,-8.0,8.0,-8.0,8.0,0.5,-8.5,8.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7768,
2017-09-05,Macau,India,0.0,2.0,AFC Asian Cup qualification,Macau,Macau,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,AFC,AFC,7768,
2017-09-05,North Macedonia,Albania,1.0,1.0,FIFA World Cup qualification,Strumica,North Macedonia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7768,
2017-09-05,Malaysia,Hong Kong,1.0,1.0,AFC Asian Cup qualification,Paya Rumput,Malaysia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7768,
2017-09-05,Mali,Morocco,0.0,0.0,FIFA World Cup qualification,Bamako,Mali,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7768,
2017-09-05,Mauritania,Niger,0.0,2.0,Friendly,Agadir,Morocco,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,friendly,0.25,1.0,0.0,1.0,CAF,CAF,7768,
2017-09-05,Moldova,Wales,0.0,2.0,FIFA World Cup qualification,Chișinău,Moldova,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7768,
2017-09-05,Oman,Maldives,5.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False,,5.0,-5.0,5.0,-5.0,0.5,4.5,-4.5,competitive,1.0,1.0,1.0,0.0,AFC,AFC,7768,
2017-09-05,South Africa,Cape Verde,1.0,2.0,FIFA World Cup qualification,Durban,South Africa,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,7768,
2017-09-05,Paraguay,Uruguay,1.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CONMEBOL,CONMEBOL,7768,
2017-09-05,Philippines,Yemen,2.0,2.0,AFC Asian Cup qualification,Bacolod,Philippines,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7768,
2017-09-05,Qatar,China,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,AFC,AFC,7768,
2017-09-05,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,AFC,AFC,7768,
2017-09-05,Singapore,Turkmenistan,1.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7768,
2017-09-05,Solomon Islands,New Zealand,2.0,2.0,FIFA World Cup qualification,Honiara,Solomon Islands,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,OFC,OFC,7768,
2017-09-05,Kosovo,Finland,0.0,1.0,FIFA World Cup qualification,Shkodër,Albania,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7768,
2017-09-05,Turkey,Croatia,1.0,0.0,FIFA World Cup qualification,Eskişehir,Turkey,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7768,
2017-09-05,Uzbekistan,South Korea,0.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7768,
2017-09-05,Panama,Trinidad and Tobago,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,7768,
2017-09-05,North Korea,Lebanon,2.0,2.0,AFC Asian Cup qualification,Pyongyang,North Korea,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7768,
2017-09-05,Iraq,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Amman,Jordan,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,AFC,AFC,7768,
2017-09-05,Ivory Coast,Gabon,1.0,2.0,FIFA World Cup qualification,Bouaké,Ivory Coast,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,7768,
2017-09-05,Algeria,Zambia,0.0,1.0,FIFA World Cup qualification,Constantine,Algeria,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,7768,
2017-09-05,Argentina,Venezuela,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONMEBOL,CONMEBOL,7768,
2017-09-05,Australia,Thailand,2.0,1.0,FIFA World Cup qualification,Melbourne,Australia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,AFC,AFC,7768,
2017-09-05,Austria,Georgia,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7768,
2017-09-05,Jordan,Afghanistan,4.0,1.0,AFC Asian Cup qualification,Amman,Jordan,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,AFC,AFC,7768,
2017-09-05,Bolivia,Chile,1.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CONMEBOL,CONMEBOL,7768,
2017-09-05,Burkina Faso,Senegal,2.0,2.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7768,
2017-09-05,Cambodia,Vietnam,1.0,2.0,AFC Asian Cup qualification,Phnom Penh,Cambodia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,AFC,AFC,7768,
2017-09-05,Colombia,Brazil,1.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONMEBOL,CONMEBOL,7768,
2017-09-05,Bhutan,Palestine,0.0,2.0,AFC Asian Cup qualification,Thimphu,Bhutan,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,AFC,AFC,7768,
2017-09-05,DR Congo,Tunisia,2.0,2.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7768,
2017-09-05,Costa Rica,Mexico,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONCACAF,CONCACAF,7768,
2017-09-05,Ecuador,Peru,1.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CONMEBOL,CONMEBOL,7768,
2017-09-05,Egypt,Uganda,1.0,0.0,FIFA World Cup qualification,Alexandria,Egypt,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,7768,
2017-09-05,Honduras,United States,1.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONCACAF,CONCACAF,7768,
2017-09-05,Iceland,Ukraine,2.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7768,
2017-09-05,Iran,Syria,2.0,2.0,FIFA World Cup qualification,Tehran,Iran,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7768,
2017-09-05,Republic of Ireland,Serbia,0.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7768,
2017-09-05,Italy,Israel,1.0,0.0,FIFA World Cup qualification,Reggio Emilia,Italy,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7768,
2017-09-05,Congo,Ghana,1.0,5.0,FIFA World Cup qualification,Brazzaville,Congo,False,,-4.0,4.0,-4.0,4.0,0.5,-4.5,4.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,7768,
2017-10-02,Macau,Laos,3.0,1.0,Friendly,Macau,Macau,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,7769,
2017-10-05,Montenegro,Denmark,0.0,1.0,FIFA World Cup qualification,Podgorica,Montenegro,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7770,
2017-10-05,Northern Ireland,Germany,1.0,3.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7770,
2017-10-05,Romania,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Ploiești,Romania,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7770,
2017-10-05,Malta,Lithuania,1.0,1.0,FIFA World Cup qualification,Attard,Malta,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7770,
2017-10-05,Scotland,Slovakia,1.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7770,
2017-10-05,Syria,Australia,1.0,1.0,FIFA World Cup qualification,Paya Rumput,Malaysia,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,AFC,AFC,7770,
2017-10-05,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONMEBOL,CONMEBOL,7770,
2017-10-05,San Marino,Norway,0.0,8.0,FIFA World Cup qualification,Serravalle,San Marino,False,,-8.0,8.0,-8.0,8.0,0.5,-8.5,8.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7770,
2017-10-05,Iraq,Kenya,2.0,1.0,Friendly,Basra,Iraq,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,AFC,CAF,7770,
2017-10-05,Qatar,Singapore,3.0,1.0,Friendly,Doha,Qatar,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,7770,
2017-10-05,Hong Kong,Laos,4.0,0.0,Friendly,Kowloon,Hong Kong,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,7770,
2017-10-05,Argentina,Peru,0.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONMEBOL,CONMEBOL,7770,
2017-10-05,Azerbaijan,Czech Republic,1.0,2.0,FIFA World Cup qualification,Baku,Azerbaijan,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7770,
2017-10-05,Bolivia,Brazil,0.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONMEBOL,CONMEBOL,7770,
2017-10-05,Myanmar,Thailand,1.0,3.0,Friendly,Mandalay,Myanmar,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,AFC,AFC,7770,
2017-10-05,Armenia,Poland,1.0,6.0,FIFA World Cup qualification,Yerevan,Armenia,False,,-5.0,5.0,-5.0,5.0,0.5,-5.5,5.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7770,
2017-10-05,Chile,Ecuador,2.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CONMEBOL,CONMEBOL,7770,
2017-10-05,Colombia,Paraguay,1.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CONMEBOL,CONMEBOL,7770,
2017-10-05,England,Slovenia,1.0,0.0,FIFA World Cup qualification,London,England,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7770,
2017-10-05,Iran,Togo,2.0,0.0,Friendly,Tehran,Iran,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,AFC,CAF,7770,
2017-10-06,Mali,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Bamako,Mali,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7771,
2017-10-06,United States,Panama,4.0,0.0,FIFA World Cup qualification,Orlando,United States,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,7771,
2017-10-06,Turkey,Iceland,0.0,3.0,FIFA World Cup qualification,Eskişehir,Turkey,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7771,
2017-10-06,Spain,Albania,3.0,0.0,FIFA World Cup qualification,Alicante,Spain,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7771,
2017-10-06,Mexico,Trinidad and Tobago,3.0,1.0,FIFA World Cup qualification,San Luis Potosí,Mexico,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,7771,
2017-10-06,Mauritania,Comoros,0.0,1.0,Friendly,La Marsa,Tunisia,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,CAF,7771,
2017-10-06,Liechtenstein,Israel,0.0,1.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7771,
2017-10-06,Kosovo,Ukraine,0.0,2.0,FIFA World Cup qualification,Shkodër,Albania,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7771,
2017-10-06,Japan,New Zealand,2.0,1.0,Kirin Challenge Cup,Toyota,Japan,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,AFC,OFC,7771,
2017-10-06,Italy,North Macedonia,1.0,1.0,FIFA World Cup qualification,Turin,Italy,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7771,
2017-10-06,Republic of Ireland,Moldova,2.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7771,
2017-10-06,Georgia,Wales,0.0,1.0,FIFA World Cup qualification,Tbilisi,Georgia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,7771,
2017-10-06,Croatia,Finland,1.0,1.0,FIFA World Cup qualification,Rijeka,Croatia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,7771,
2017-10-06,Austria,Serbia,3.0,2.0,FIFA World Cup qualification,Vienna,Austria,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7771,
2017-10-07,Uganda,Ghana,0.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,7772,
2017-10-07,Tanzania,Malawi,1.0,1.0,Friendly,Dar es Salaam,Tanzania,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,7772,
2017-10-07,Switzerland,Hungary,5.0,2.0,FIFA World Cup qualification,Basel,Switzerland,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,7772,
2017-10-07,South Africa,Burkina Faso,3.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,7772,
2017-10-07,Saudi Arabia,Jamaica,5.0,2.0,Friendly,Jeddah,Saudi Arabia,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,AFC,CONCACAF,7772,
2017-10-07,Russia,South Korea,4.0,2.0,Friendly,Moscow,Russia,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,AFC,7772,
